Question,Label
OKAY OKAY AND I'M WONDERING IF THERE WAS ANYTHING ELSE THAT YOU WANTED TO TELL ME ABOUT WHAT HAPPENED NEXT,1
OKAY THAT'S OKAY SOMETIMES IT'S HARD TO REMEMBER AND I REALLY APPRECIATE YOU SHARING WITH ME WHAT YOU HAVE MILLIE I'M JUST WONDERING BECAUSE I'VE JUST GOT SOME QUESTIONS ABOUT WHAT YOU SHARED WITH ME IS IT OKAY IF I ASK YOU SOME OF THOSE QUESTIONS,1
YEAH SO YOU TOLD ME ABOUT THE BED BOUNCING UP AND DOWN AND YOU TOLD ME THAT IT WAS BOUNCING UP AND DOWN BECAUSE OF SOMEONE CAN YOU JUST TELL ME WHAT THEIR NAME WAS,1
IT WAS CALLUM AND CAN YOU TELL ME WHO CALLUM IS,1
I'M LISTENING TO YOU,2
ONE OF THE CARERS AND CAN YOU TELL ME A LITTLE BIT ABOUT WHAT ELSE WAS HAPPENING IN THE ROOM WAS THERE ANYONE ELSE,1
SO IT WAS JUST YOU AND CALLUM,1
AND YOU TOLD ME THAT IT HURT YEAH,1
AND I'M REALLY SORRY THAT THAT'S HAPPENED YEAH AND DID YOU SPEAK TO ANYBODY ABOUT WHAT HAS HAPPENED,1
YEAH WHO DID YOU SPEAK TO,1
YOU SPOKE TO YOUR MUM CAN YOU REMEMBER WHEN YOU SPOKE TO MUM,1
YEAH WHEN WAS THAT,1
OKAY SO IT WAS THE NEXT DAY,1
OKAY OKAY AND CAN YOU REMEMBER WHAT HAPPENED BEFORE YOU TOLD MUM,1
YEAH CAN YOU TELL ME A BIT ABOUT THAT AS MUCH AS YOU CAN REMEMBER,1
OKAY AND CAN YOU REMEMBER ANYTHING THAT WAS HAPPENING WHEN YOU HAD BREAKFAST ANYTHING THAT WAS ON TV OR,1
OKAY AND I KNOW THIS MIGHT BE REALLY REALLY DIFFICULT BUT WHEN WE SPOKE ABOUT THE BED AND WITH CALLUM AND THAT HE PUT SOMETHING IN YOUR BOTTOM IS THAT RIGHT,1
I JUST WANT TO MAKE SURE THAT I'VE GOT THAT CORRECT AND THAT IT HURT CAN YOU REMEMBER ANY SOUNDS OR ANYTHING THAT HAPPENED DURING THAT TIME COULD YOU SEE ANYTHING,1
NO THAT'S OKAY THAT'S OKAY AND I'M JUST WONDERING BEFORE THIS HAPPENED CAN YOU JUST TELL ME A LITTLE BIT ABOUT BEFORE YOU WENT TO BED,1
HM-HM,2
OKAY AND CAN YOU TELL ME ABOUT BEDTIME HOW THAT HAPPENED,1
YEAH WHAT HAPPENED,1
HM-HM,2
OKAY AND CAN I JUST ASK WHEN YOU GOT INTO BED WHAT HAPPENED NEXT,0
HM-HM,2
OKAY OKAY MILLIE I'M JUST THINKING ABOUT SOME OF THE THINGS THAT YOU'VE SAID YEAH AND THERE ARE SOME THINGS THAT YOU'VE TOLD ME TODAY THAT I DO NEED TO SPEAK TO SOMEONE ELSE BECAUSE I AM WORRIED ABOUT YOU AND I THINK WHAT YOU'VE SHARED WITH ME IS REALLY IMPORTANT AND I WANT TO BE ABLE TO MAKE SURE THAT YOU'RE SAFE DO YOU KNOW WHAT SAFETY MEANS,1
YEAH CAN YOU TELL ME ABOUT WHAT SAFETY MEANS,1
OKAY AND DO YOU UNDERSTAND WHY I NEED TO SPEAK TO SOMEONE ABOUT WHAT YOU'VE SAID,1
CAN YOU TELL ME WHY,1
OKAY IT'S JUST BECAUSE WHAT YOU'VE SAID TO ME IS REALLY IMPORTANT AND IT'S REALLY IMPORTANT THAT WHEN CHILDREN TELL US THINGS PARTICULARLY WHEN THEY'RE FEELING HURT THAT WE SPEAK TO SOMEBODY ABOUT THAT YEAH,1
AND WHAT WILL HAPPEN IS IT MIGHT BE THAT I NEED TO SPEAK TO YOU AGAIN OKAY BECAUSE I MIGHT HAVE SOME THINGS THAT I NEED TO ASK YOU DOES THAT SOUND OKAY,1
YEAH SO I'M GOING TO LEAVE THE ROOM NOW ALL RIGHT AND I'M JUST GOING TO GO AND SPEAK TO SOMEONE REALLY QUICKLY AND THEN I'LL COME BACK TO YOU DOES THAT SOUND OKAY WOULD YOU LIKE ME TO LEAVE THE DOOR OPEN OR CLOSED,1
OKAY WOULD YOU PREFER ME TO LEAVE IT OPEN SO THAT YOU CAN SEE WHERE I'M GOING,1
TELL ME WHAT YOU'VE COME HERE TO TALK TO ME ABOUT TODAY,0
OKAY CAN YOU TELL ME MORE ABOUT WHAT HAPPENED WITH JANET'S GRANDFATHER,1
CAN YOU TELL ME ANYTHING ABOUT WHAT HAPPENED WHEN YOU WERE AT JANET'S HOUSE LAST TIME,1
IN THE SPA OKAY CAN YOU TELL ME WHAT HAPPENED WHEN YOU WERE IN THE SPA,1
WHAT HAPPENED THERE,1
YEAH,2
HM-HM,2
OKAY SO YOU WERE PLAYING UNDER THE SPRINKLER AND WAS THAT WITH JANET,2
AND WHAT HAPPENED NEXT,0
OKAY AND WHAT HAPPENED AFTER THAT,0
OKAY SO HE ASKED YOU IF YOU WANTED TO GO INTO THE SPA AND THEN WHAT HAPPENED AFTER THAT,0
HM-HM,2
OKAY SO WHAT HAPPENED AFTER YOU WENT INTO THE SPA WITH JANET AND HER GRANDFATHER,0
HM-HM,2
HM-HM AND WHAT HAPPENED AFTER THAT,0
OKAY SO WHAT HAPPENED AFTER YOU FELT A HAND ON YOUR GIRLIE BITS,0
AND WHAT HAPPENED AFTER YOU MOVED AWAY,0
HM-HM AND WHAT DID JANET SAY,1
OKAY YEAH SO YOU MADE SOME FAIRY BREAD AND DID JANET'S GRANDFATHER COME IN OR WHERE WAS HE,1
OKAY SO WAS HE STILL OUTSIDE,1
OKAY AND SO AFTER YOU MADE FAIRY BREAD WITH JANET WHAT DID YOU DO,0
OKAY SO MUM CAME AND PICKED YOU UP AND WHAT HAPPENED AFTER THAT,0
OKAY SO WHEN WAS IT THAT YOU TOLD MUM ABOUT WHAT HAD HAPPENED,1
OKAY SO YOU TOLD HER BEFORE BEDTIME WHAT HAD HAPPENED AT JANET'S HOUSE,2
HM-HM OKAY AND WAS IT AFTER THAT THAT YOU GUYS DECIDED TO COME AND TALK TO SOMEBODY ELSE ABOUT WHAT HAPPENS,1
HILARY TELL ME WHAT YOU'VE COME HERE TO TALK TO ME ABOUT TODAY,0
ABOUT JANET'S HOUSE,2
TELL ME ABOUT JANET'S HOUSE,0
HM-HM,2
OKAY YOU DON'T WANT TO GO ANYMORE WHY DON'T YOU WANT TO GO ANYMORE,1
OH WHY DON'T YOU LIKE HER POP,1
TELL ME ABOUT THE RUDE THING,0
OKAY YOU DON'T LIKE IT AND THEN WHAT HAPPENED AFTER HE DOES THE RUDE THING,0
HM-HM,2
HM-HM OKAY AND THEN WHAT HAPPENED,0
HM-HM AND THEN WHAT HAPPENED AFTER THAT,0
OKAY SO JANET CAN YOU SORRY HILARY I GOT YOUR NAME WRONG HILARY CAN YOU TELL ME ABOUT JANET'S POP WHEN YOU GO OVER TO JANET'S HOUSE IS IT JUST POP THERE OR IS THERE ANYONE ELSE THERE,1
JUST POP OKAY AND IS JANET THERE,1
OKAY AND WHEREABOUTS IN JANET'S HOUSE DO YOU GO,1
HM-HM,2
HM-HM IS POP ALWAYS THERE,1
HM-HM AND DOES ANYBODY ELSE LIVE THERE,1
OKAY SO JANET I'D LIKE YOU TO TELL ME ABOUT SORRY HILARY I'd LIKE YOU TO TELL ME ABOUT WHAT HAPPENS WHEN POP DOES RUDE STUFF CAN YOU TELL ME MORE ABOUT THAT,1
I'D LIKE YOU TO TELL ME ABOUT THE RUDE STUFF THAT POP DOES WHERE ARE YOU WHEN POP DOES THE RUDE STUFF,1
IN THE POOL OKAY AND CAN YOU TELL ME EVERYTHING THAT HAPPENED FROM THE VERY START TO THE VERY END WHEN POP DOES THE RUDE STUFF,0
WHAT HAPPENED I'D LIKE YOU TO TELL ME THE WHOLE STORY FROM THE VERY BEGINNING WHEN POP DOES THE RUDE STUFF,0
HM-HM,2
HM-HM,2
HM-HM AND THEN WHAT HAPPENED AFTER THAT,0
HM-HM AND THEN WHAT HAPPENED,0
HM-HM,2
HM-HM AND THEN WHAT HAPPENED AFTER THAT,0
HM-HM,2
HM-HM ON YOUR PRIVATE OKAY AND THEN WHAT HAPPENED,0
HM-HM,2
HM-HM AND THEN WHAT HAPPENED AFTER THAT,0
HM-HM,2
HM-HM AND SO HILARY WHEN YOU WERE IN THE POOL AND YOU WERE SPLASHING AROUND AND IT WAS YOU AND JANET AND POP IN THE POOL IS THAT RIGHT,1
HM-HM AND DO YOU REMEMBER WHOSE HAND TOUCHED YOU ON THE PRIVATES,1
YOU KNOW IT WAS POP HOW DID YOU KNOW IT WAS POP,1
HM-HM OKAY AND HILARY IS THIS THE FIRST TIME THAT YOU FELT POP'S HAND ON YOUR PRIVATES OR HAS IT HAPPENED ANY OTHER TIME,1
THE FIRST TIME OKAY AND WHAT HAPPENED WHEN POP PUT HIS HAND ON YOUR PRIVATES WHAT DID IT FEEL LIKE,1
HM-HM,2
IT WAS ON TOP OF YOUR BATHERS HM-HM AND WHAT DID POP DO WITH HIS HAND WHEN IT WAS ON TOP OF YOUR BATHERS,1
HM-HM GRABBED ON HARD AND THEN WHAT HAPPENED AFTER THAT,0
OKAY AND THEN WHAT HAPPENED,0
AND WHERE WAS POP WHEN YOU WENT INSIDE,1
OKAY OKAY AND HILARY WHERE WAS JANET WHEN POP TOUCHED YOUR PRIVATES,1
OKAY AND DID JANET SEE POP TOUCH YOUR PRIVATES,1
OKAY AND HAS THERE EVER BEEN ANY OTHER TIME SORRY HAS POP TOUCHED YOUR PRIVATE ONE TIME OR HAS HE TOUCHED YOUR PRIVATE MORE THAN ONE TIME,1
ONE TIME OKAY AND HAS JANET EVER TOLD YOU ABOUT POP TOUCHING PRIVATES,1
NO OKAY SO HILARY HAVE YOU BEEN OVER TO JANET'S HOUSE AGAIN,1
SINCE POP TOUCHED YOUR PRIVATES NO OKAY,2
CAN TELL ME ABUOT THAT GAME,1
YEAH TELL ME MORE ABOUT THAT GAME,0
OKAY OKAY AND TELL ME WHAT HAPPENS WHEN YOU'RE IN THE TUNNEL,0
OH OKAY AND WHAT ELSE DOES HE WHAT ELSE HAPPENS IN THE TUNNEL,0
TELL ME MORE ABOUT THAT ISABELLE,0
DIDN'T LIKE IT AND WHAT HAPPENED NEXT WHAT HAPPENS AFTER HE DOES THAT,0
OKAY TELL ME HOW MANY TIMES DOES HE PLAY THAT GAME IN THE TUNNEL,1
LOTS OF TIMES WHEN WAS THE LAST TIME YOU PLAYED THAT GAME,1
WHEN WAS THAT,1
YOU CAN'T REMEMBER OKAY CAN YOU I'LL JUST ASK YOU SOME MORE QUESTIONS ABOUT THE GAME IN THE TUNNEL CAN YOU TELL ME MORE ABOUT THE STICK,1
WHERE DID HE GET THE STICK FROM,1
OH OKAY AND CAN YOU TELL TELL ME WHAT YOUR BROTHER DOES HE TALK TO YOU DOES HE SAY ANYTHING,1
NO OKAY DID YOU DO YOU SAY ANYTHING TO HIM WHEN HE'S DOING THAT,1
YOU JUST DIDN'T OKAY ISABELLE TELL ME MORE CAN YOU DESCRIBE TO ME WHAT WITH THE STICK CAN YOU DESCRIBE TO ME WHAT ELSE HE DID OR WHAT HE DID WITH THE STICK,1
YEAH CAN YOU TELL ME MORE ABOUT THAT,1
YEAH WHAT ELSE HAPPENED DESCRIBE TO ME MORE ABOUT THAT,0
OKAY AND THEN WHAT DID HE DO AFTER THAT,0
OH OKAY AND THEN WHAT HAPPENED AFTER THAT,0
HM-HM,2
YEAH TELL ME MORE ABOUT WHAT YOU DID WHEN YOU GOT HOME,0
YOU PLAYED IN YOUR ROOM,2
ISABELLE WHEN YOU WERE RIDING HOME TELL ME MORE ABOUT OR TELL ME HOW YOU FELT WHEN YOU WERE RIDING HOME,1
TELL ME MORE ABOUT THAT WHEN YOU GOT HOME AND YOU SAID YOU PLAYED IN YOUR ROOM WAS IT STILL SORE,1
YEAH SO WAS THAT WHO ELSE WAS AT HOME WHEN YOU GOT HOME,1
MUM WAS HOME AND DID YOU GO STRAIGHT INTO YOUR ROOM WHEN YOU GOT HOME,1
YEAH AND HOW LONG WERE YOU PLAYING IN YOUR ROOM FOR,1
NOW ISABELLE I'M JUST GOING TO ASK YOU MORE QUESTIONS ABOUT YOUR BROTHER YOU SAID THAT HE'S DONE THIS YOU PLAYED THIS GAME LOTS OF TIMES WITH HIM HAS HE EVER TALKED TO YOU ABOUT WHAT HE DOES,1
NO DOES HE SAY ANYTHING ELSE TO YOU WHILE HE'S IN THE TUNNEL,1
HI JESSICA TELL ME ABOUT WHAT YOU'VE COME HERE TO TALK TO ME ABOUT TODAY,0
ABOUT THE BAD MAN WHO'S THE BAD MAN,1
HE WAS AT KMART AND WHAT HAPPENED AT KMART WITH THE BAD MAN,1
HE TOUCHED YOU IN PLACES THAT HE SHOULDN'T I WASN'T AT KMART CAN YOU START FROM THE BEGINNING AND TELL ME EVERYTHING THAT HAPPENED AT KMART WITH THE BAD MAN,1
YEAH START FROM THE BEGINNING AND TELL ME ALL ABOUT IT,0
YEAH YOU WENT TO KMART WITH MUM AND YOUR BROTHER,2
YEAH AND WHAT HAPPENED THEN,0
YEAH AND SO WHAT HAPPENED WHEN YOU WENT TO THE TOILET,0
AND THE BAD MAN WHAT DID THE BAD MAN DO,1
AND DID YOU KNOW THE BAD MAN,1
NO AND WHAT HOW DID THE BAD MAN HELP YOU WIPE,1
HE JUST DID YEAH AND SO WHAT HAPPENED AFTER THE BAD MAN HELPED YOU WIPE,0
OKAY TELL ME WHAT HAPPENED ONCE HE RAN AWAY,0
A LADY IN THE TOILET AND WHAT DID THE LADY DO,1
AND WHAT DID YOU SAY TO THE LADY,1
OKAY AND WHEN YOU SAW MUM WHAT DID YOU TELL HER,1
NOTHING NOTHING AND HAVE YOU TOLD MUM ABOUT THE BAD MAN,1
YEAH WHEN DID YOU TELL MUM ABOUT THE BAD MAN,1
AT NIGHT-TIME AND WHAT DID YOU TELL MUM,1
YEAH AND WHAT DID MUM SAY,1
YEAH AND IS THERE ANYTHING ELSE THAT YOU THINK THAT YOU WANT TO TELL ME ABOUT THE MAN,1
YOU DON'T KNOW ALL RIGHT THAT'S EVERYTHING MAYBE I STOP NOW,2
DO YOU KNOW WHY YOU ARE HERE,1
OKAY CAN YOU TELL ME WHY YOU ARE HERE WHY YOU HAVE COME TO SEE ME,1
Y YOU COME HERE TO TALK TO ME ABOUT TODAY,1
OKAY TELL ME MORE,0
IS THERE ANYTHING ELSE YOU WANT TO TELL ME,1
WHAT DID HE SAY WHEN THAT HAPPENED,1
HAS ANYONE HAS HE EVER DONE IT BEFORE OR THIS WAS THE FIRST TIME,1
THEN WHAT HAPPENED,0
WAS THERE ANYONE ELSE WITH YOU IN THE ROOM OR WHERE YOU ALONE,1
AND WHAT JANET DID,1
SHE DIDN'T SEE AND DO YOU TELL SOMEONE WHEN ABOUT THE INCIDENT,1
WHO DID YOU TALK TO,1
AND WHAT MUM SAID,1
OKAY THANKS SO MUCH FOR THAT WHEN YOUR FRIEND'S GRANDPA TOUCHED YOU DID HE TELL YOU NOT TO TELL ANYONE,1
SHOW ME WHERE DID HE TOUCH YOU,1
ON PRIVATE OKAY SO LET ME JANET HAS ANYONE EVER TALKED TO YOU THAT IF SOMEBODY TOUCH YOUR PRIVATE PART YOU SHOULD TALK TO MUM AND DAD OR TELL SOMEONE,1
OKAY SO YOU KNOW THAT,1
OKAY DID YOUR FRIEND'S GRANDPA TELL YOU TO KEEP IT A SECRET,1
WHAT DID WHEN HE TOUCHED TELL ME EXACTLY WHAT WAS HE DOING WITH HIS HAND WHEN HE TOUCH YOU,0
OKAY SORRY TO HEAR THAT AND DID HE USE ANY CREAM OR DID HE TELL YOU TO DO A CERTAIN THING WHILE HE TOUCH YOU,1
HE DIDN'T AND WHAT WERE YOU DOING WHEN HE TOUCHED YOU,1
IN THE BATH,1
YOU WERE HAVING A BATH,1
OKAY DID HE USE DID HE HAVE ANY OTHER THINGS IN HIS HAND LIKE LOTION OR CREAM,1
NO OR DID HE TELL YOU TO DO SOMETHING WHILE HE WAS TOUCHING YOU,1
DO YOU THINK THAT IT WAS AN ACCIDENT OR HE JUST WANTED TO HE DID IT INTENTIONAL,1
HE DID IT ON PURPOSE,2
YOU DON'T KNOW WHAT WAS HIS REACTION WHEN YOU LEFT THE ROOM DID HE COME TO APOLOGISE OR DID HE SAY ANYTHING OR HE JUST KEPT QUIET,1
NOTHING HE DIDN'T TALK TO YOU AT ALL,1
WHO TOLD YOU THAT,1
OKAY YOU CAN'T REMEMBER WHEN YOU GO TO YOUR FRIEND'S HOUSE CAN YOU SEE PEOPLE WATCHING OR GOING THROUGH MAGAZINES OR WATCHING A MOVIE VIDEOS OR TALKING ABOUT RUDE STUFF,2
YOU HAVEN'T SEEN IT,1
SO WHEN YOUR FRIEND'S GRANDFATHER TOUCHED YOU HOW DID YOU FEEL,1
YEAH AND DID YOU TELL HIM TO STOP,1
OKAY I THINK I'VE COME UP WITH THE QUESTIONS WHICH I WAS GOING TO ASK THE LAST ONE I ASK YOU IS CAN YOU POINT THE AREA WHICH HE TOUCHED YOU,1
YES THANKS THE OTHER QUESTION FOR THE LAST ONE WAS ARE YOU ANGRY BECAUSE HE TOUCHED YOU,1
WHY DO YOU THINK SO,1
AND WHAT I'LL DO WE'LL DO SOME EXAMINATION WITH THE DOCTOR TO SEE IF THERE IS ANYTHING WRONG AND WE CAN PROVIDE YOU MORE ASSISTANCE AND MORE SUPPORT I'LL STOP THERE,2
TELL ME WHAT YOU'VE COME HERE TO TALK TO ME ABOUT TODAY,0
OKAY TELL ME ALL ABOUT YOUR COUSIN,0
HM-HM,2
WHAT ELSE,0
HM TELL ME MORE ABOUT WHAT HAPPENED,0
HM-HM,2
OKAY I WASN'T THERE WHEN YOU GOT HOME FROM SCHOOL WITH YOUR COUSIN SO TELL ME ALL ABOUT WHAT HAPPENED IN AS MUCH DETAIL AS YOU CAN,0
HM,2
HM-HM,2
WHAT HAPPENED THEN,0
HM,2
WHAT ELSE HAPPENED,0
WHAT ELSE HAPPENED,0
HM,2
WHAT HAPPENED THEN,0
HM-HM,2
WHAT HAPPENED THEN,0
HM,2
SO TELL ME MORE ABOUT THE PART WHERE YOUR COUSIN WAS HURTING YOU,0
HM,2
HM-HM AND WHAT ELSE HAPPENED,0
SORRY COULD YOU REPEAT THAT,2
HM,2
WHAT ELSE HAPPENED,0
HM,2
WHAT HAPPENED THEN,0
WHAT HAPPENED WHEN HE GOT THE STICK AND WAS HURTING YOUR BACK,1
HM,2
HM,2
WHAT HAPPENED THEN,0
HM,2
THEN WHAT HAPPENED,0
HM,2
TELL ME MORE ABOUT THE PART WHERE YOU SAW BLOOD ON THE STICK,0
HM,2
HM,2
WHAT HAPPENED THEN,0
HM,2
THEN WHAT HAPPENED,0
HM,2
TELL ME MORE ABOUT THE PART WHEN IT WENT DARK,0
HM,2
WHAT HAPPENED THEN,0
HM,2
TELL ME MORE ABOUT THE PART WHEN YOU WERE SCARED TO GO OUTSIDE,0
HM,2
TELL ME MORE ABOUT THE PART WHERE HE SAID MEAN THINGS,0
HM,2
WHAT ELSE HAPPENED,0
AND THEN YOU WAITED UNTIL MUM CAME HOME,1
WHAT HAPPENED WHEN MUMMY CAME HOME,1
HM THEN WHAT HAPPENED,0
HM-HM,2
HM WHAT HAPPENED THEN,0
HM,2
THEN WHAT HAPPENED,0
HM,2
WHAT ELSE HAPPENED,0
TELL ME WHAT YOU'VE COME HERE TO TALK TO ME ABOUT TODAY,0
WHO IS MR MATTHEWS,1
HE'S YOUR TEACHER HOW LONG AS HE BEEN YOUR TEACHER,1
A LONG TIME WHAT YEAR ARE YOU IN,1
YEAR 1 IS THIS THE SAME SCHOOL YOU'VE BEEN GOING TO SINCE YOU STARTED,2
YES WHAT DID YOU WANT TO TELL ME ABOUT MR MATTHEWS,1
PLAY A YUCKY GAME,2
THERE ARE LOTS OF DIFFERENT KINDS OF YUCKY GAMES WHAT'S YOUR YUCKY GAME INVOLVE,1
OH YOU'RE THE ART MONITOR HOW MANY ART MONITORS IN YOUR CLASS,1
YOU'RE THE ONLY ART MONITOR,1
DOES THE ART MONITOR HAVE TO DO ANYTHING ELSE,1
DOES ANYONE HELP YOU CLEAN UP,1
WHAT'S HIS JOB WHEN HE CLEANS UP,1
ARE YOU THE ONLY TWO PEOPLE IN THE CUPBOARD,1
AND THAT'S WHERE YOU PLAY THE YUCKY GAME SO MR MATTHEWS AND YOU CLEAN UP THE PAINTS AND THEN HE FOLLOWS YOU INTO THE CUPBOARD AND THAT'S WHERE THE YUCKY GAME HAPPENS IS THAT RIGHT,1
ARE THERE RULES FOR THE YUCKY GAME,1
WHAT ARE THE RULES,1
YEAH,2
AND HE PULLS HIS PANTS DOWN,2
THEN HE SHOWS YOU HIS DOODLE DO YOU HAVE TO PULL YOUR PANTS DOWN,1
WHAT HAPPENS WHEN YOU PULL YOUR PANTS DOWN,1
WHAT HAPPENS THEN,0
OKAY HOW MANY TIMES HAVE YOU PLAYED THIS GAME IN THE CUPBOARD,1
A FEW TIMES IS IT ALWAYS THE SAME,1
NO ARE THERE DIFFERENT RULES ON OTHER TIMES,1
YEAH CAN YOU THINK OF SOME OF THE DIFFERENT RULES,1
YEAH WHAT ARE THEY,1
HAS MR MATTHEWS EVER TOUCHED YOU ON YOUR WEE-WEE,1
DOES THIS HAPPEN EVERY TIME YOU PLAY THE GAME,1
NO ARE THERE OTHER RULES FOR OTHER TIMES YOU CAN REMEMBER,2
NO WHO ELSE KNOWS ABOUT THE GAME THAT YOU PLAY WITH MR MATTHEWS,1
WHAT DOES HE SAY,1
DOES HE KNOW THE RULES,1
NO DO YOU HAVE TO PLAY THESE GAMES WITH ANYBODY ELSE,1
NO CAN YOU THINK HOW MANY TIMES YOU'VE PLAYED THE YUCKY GAME,1
LOTS OF TIMES DO OTHER KIDS PLAY YUCKY GAMES WITH THEIR TEACHERS,2
LET ME CHECK SO YOU'VE GOT THE ART MONITOR JOB AFTER SCHOOL AND MR MATTHEWS FOLLOWS YOU AND THEN THAT'S WHEN HE FOLLOWS YOU INTO THE CUPBOARD AND MAKES YOU PLAY THE YUCKY GAMES AND WHEN YOU PLAY THE YUCKY GAMES IT'S ALWAYS MR MATTHEWS' TURN TO GO FIRST AND HE PULLS HIS PANTS DOWN AND YOU SEE HIS DOODLE AND THEN YOU PULL YOUR PANTS DOWN AND HE SEES YOUR WEE-WEE IS THAT RIGHT,1
YEAH DOES MR MATTHEWS SOMETIMES TOUCH YOUR WEE-WEE,1
YES DOES HE SOMETIMES USE ANYTHING ELSE TO TOUCH YOUR WEE-WEE,1
NO DOES IT HURT SOMETIMES,1
DOES HE MAKE YOU TOUCH HIS DOODLE ALL THE TIME,1
DO YOU HAVE TO DO ANYTHING ELSE WITH HIS DOODLE DURING THE GAME,1
NO AND YOU MENTIONED THAT YOU'VE TOLD DAD ABOUT THIS,1
IS THERE ANY OTHER TEACHERS KNOW ABOUT THE YUCKY GAME,1
OKAY THANK YOU SO MUCH LUCY I'LL MAKE SURE THAT WE TALK TO VERY SPECIAL CARING PEOPLE ABOUT THIS YUCKY GAME BECAUSE YOU SHOULDN'T HAVE TO PLAY IT ANYMORE,2
MILLIE TELL ME ABOUT WHAT YOU'VE COME HERE TO TALK TO ME ABOUT TODAY,0
ABOUT CALLUM,2
WHO'S CALLUM,1
CALLUM'S YOUR COUSIN OKAY WHAT HAPPENED WITH CALLUM,1
OKAY SO MILLIE I HAVEN'T BEEN TO CALLUM'S HOUSE AND I'VE NEVER BEEN THERE SO I DON'T KNOW WHAT HAPPENED THERE TELL ME EVERYTHING THAT HAPPENED WHEN YOU WENT TO CALLUM'S HOUSE START AT THE BEGINNING,0
HM-HM,2
YOU GOT TO HAVE ICE CREAM,2
OKAY WHAT ELSE HAPPENED AT CALLUM'S HOUSE,0
HM-HM,2
OKAY AND WHAT HAPPENED AFTER THAT,0
YOU WENT TO SLEEP,2
HM-HM SO TELL ME MORE ABOUT WHAT HAPPENED WHEN YOU WENT TO CALLUM'S HOUSE FOR A SLEEPOVER,0
HE DID A NAUGHTY THING,2
OKAY TELL ME MORE ABOUT THE NAUGHTY THING,0
HM-HM,2
HM-HM,2
AND THEN YOU SORRY I DIDN'T HEAR THAT LAST BIT,2
YOU SAW THE DIRTY SPOT TELL ME ALL ABOUT THE PART WHERE CALLUM DID THE NAUGHTY THING,0
HM-HM,2
HM-HM,2
HM-HM SO WHERE YOU SAY YOU SAW THE DIRTY SPOT TELL ME ABOUT THE DIRTY SPOT,0
OKAY WHEREABOUTS IS THE DIRTY SPOT,1
OKAY SO CALLUM WOKE YOU UP WITH THE HARD THING IN PLACES THAT HE SHOULDN'T IT REALLY HURT YOU AND YOU SAW THE DIRTY SPOT WHICH IS THE PART THAT BOYS HAVE AND GIRLS DON'T NEAR HIS LEG AND IT REALLY HURT YOU IS THAT RIGHT,1
YEAH AND SO WHAT HAPPENED AFTER THIS,0
HM-HM,2
HM-HM,2
YOU COULDN'T SLEEP,2
OKAY AND WHEN DID MUMMY PICK YOU UP,1
AND WHAT DID CALLUM DO AFTER THAT DO YOU KNOW,1
NO OKAY JUST GOING BACK JUST BEFORE THAT I JUST WANTED TO CHECK JUST ONE MORE THING WHEN YOU SAY THAT CALLUM PUT THE HARD THING IN PLACES THAT HE SHOULDN'T WHEREABOUTS DID HE PUT THE HARD THING,1
IN YOUR PRIVATES OKAY AND WHEREABOUTS DID IT REALLY HURT YOU,1
HM-HM THANK YOU FOR TELLING ME ABOUT THAT AND EVEN THOUGH HE TOLD YOU NOT TO TELL ANYONE ABOUT THAT IT'S REALLY IMPORTANT I KNOW EVERYTHING THAT HAPPENED SO THANK YOU FOR THAT AND SO AFTER MUMMY PICKED YOU UP DID YOU TELL MUMMY ABOUT IT,1
OKAY THANK YOU,2
TELL ME WHAT YOU'VE COME HERE TO TALK TO ME ABOUT TODAY,0
ABOUT YOUR STEPDAD OKAY SO TELL ME ABOUT YOUR STEPDAD,0
OKAY SO TELL ME EVERYTHING ABOUT STEPHEN,0
OKAY SO WHEN YOU SAY US TELL ME WHO US ARE,1
JUST YOU AND MUM OKAY ALL RIGHT SO WHAT IT IS YOU WOULD LIKE TO TELL ME ABOUT STEPHEN,1
OKAY SO TELL ME EVERYTHING ABOUT THESE GAMES THAT HE PLAYS IN THE BATH,0
OKAY SO TELL ME EVERYTHING ABOUT THE TICKLING GAME,0
OKAY,2
OKAY SO DESCRIBE TO ME HOW HE PRETENDS TO BE MR TICKLES,1
HE JUST SITS NEXT TO THE BATH,2
OKAY SO TELL ME ABOUT THIS GAME THE MR TICKLES GAME,0
OKAY SO TELL ME EVERYTHING HE DOES WHEN HE PRETENDS TO BE MR TICKLES STARTING FROM WHEN HE STARTS AT YOUR TOES,0
OKAY DESCRIBE TO ME WHAT YOU MEAN BY TICKLES,1
OKAY AND WHAT DOES HE DO WITH HIS FINGERS,1
OKAY SO YOU SAID HE STARTS AT YOUR TOES AND WORKS UP YOUR LEGS,2
TELL ME MORE ABOUT WHAT HE DOES WHEN HE'S TICKLING YOU,0
OKAY OKAY SO WHAT IS YOUR MINI,1
OKAY AND SO TELL ME EVERYTHING ABOUT WHEN HE TICKLES YOU ON YOUR MINI,0
OKAY SO YOU SAY HE TICKLES YOU USING HIS FINGERS DESCRIBE TO ME EXACTLY WHAT HE DOES WITH HIS FINGERS,1
OKAY SO TELL ME MORE ABOUT WHEN HE'S TICKLING YOUR MINI DESCRIBE TO ME EXACTLY WHAT HE'S DOING,1
OKAY OKAY SO WHO ELSE IS PRESENT WHEN THIS HAPPENS,1
NO ONE ELSE OKAY WHEN DID YOUR STEPHEN LAST TICKLE YOU,1
