Question,Label
"Are there multiple art monitors in your class, and if so, how many are there?",1
"Do you happen to be the sole art monitor?",1
"Is there anything more the art monitor needs to do?",1
"Is there someone who assists you with tidying up?",1
"Is his responsibility to tidy up when he's working?",1
"Is it just the two of you inside the cupboard?",1
"When you and Mr. Matthews finish putting away the paints, does he then join you in the cupboard where the yucky game starts?",1
"Do you follow any specific rules when playing the unpleasant game?",1
"What guidelines are you supposed to follow?",1
"Did something unpleasant occur during your time with your brother?",2
"Did he lower his pants in front of you?",2
"Did he make you pull your pants down after showing you his private part?",1
"Do you feel anything when your pants are down?",1
"Could you describe what occurs after that?",0
"Did you play this game in the cupboard once or more than once?",1
"Is it usually the same every time?",1
"Do the rules change at different times?",1
"Could you list some of the various rules you can remember?",1
"Are you able to tell me who they are?",1
"Did Mr. Matthews ever touch you in your private area?",1
"Do you experience this each time you play the game?",1
"Can you recall any other rules for different occasions?",2
"Does anyone else know about the game you have with Mr. Matthews?",1
"What are the things he tells you?",1
"Does he understand what the rules are?",1
"IS THERE ANYONE ELSE YOU NEED TO PLAY THESE GAMES WITH?",1
"Have you thought about the number of times you've played that unpleasant game?",1
"Do other students often engage in inappropriate games with their teachers?",2
"Does Mr. Matthews follow you after your art monitor job, and is that when he takes you into the cupboard to play those unpleasant games, always insisting on going first by removing his pants, and then you have to remove yours as well; is that correct?",1
"DOES MR MATTHEWS OCCASIONALLY PUT HIS HANDS ON YOUR PRIVATE PARTS?",1
"Does he ever use other things to touch your private parts?",1
"Does it sometimes hurt you?",1
"Do you often have to put your hand on his private area?",1
"Did you have other tasks involving his doodle while playing the game?",1
"Did you say that you've already talked to your dad about it?",1
"DO ANY OTHER TEACHERS AWARE OF THE UNCOMFORTABLE GAME?",1
"WE REALLY APPRECIATE YOU HELPING US, LUCY. LET'S MAKE SURE WE DISCUSS THIS UNPLEASANT GAME WITH PEOPLE WHO WILL HELP YOU, BECAUSE YOU SHOULDN'T HAVE TO DEAL WITH IT ANYMORE.",2
"What can you share with me about why you've come to speak with me today, Millie?",0
"Was there something specific that happened with Callum?",2
"Is Callum someone you know?",1
"Did something occur when you were with your cousin Callum?",1
"Could you describe everything that occurred when you visited Callum's house, starting from the very beginning?",0
"Were there any troubling events when you were with your brother?",2
"Did you enjoy having ice cream?",2
"Can you describe what else took place at Callum's house?",0
"Did you experience something harmful while around your sibling?",2
"Could you describe what took place next?",0
"Did you fall asleep?",2
"Can you share more details about what took place during your sleepover at Callum's house?",0
"HE MISBEHAVED, DIDN'T HE?",2
"Could you share further details about the thing that happened?",0
"Did something bad happen when you were around your brother?",2
"Did something troubling occur when you were around your sibling?",2
"Was it after that point, could you repeat what happened?",2
"Can you describe everything that happened when Callum did the inappropriate thing?",0
"Could someone have harmed you when you were with your brother?",2
"Did something unpleasant occur when you were with your sibling?",2
"Could you describe to me everything you noticed about the unclean area you mentioned seeing?",0
"Where exactly is the unclean area?",1
"Did Callum wake you up with something hard that shouldn't have been there, and it hurt you? Did you notice the spot on him that's only on boys?",1
"Could you describe what took place following that event?",0
"Did something horrible occur while you were with your sibling?",2
"Did you experience something unpleasant when you were with your brother?",2
"Was it hard for you to get any rest?",2
"Did your mum come to get you at some point?",1
"Did you see what Callum did after that?",1
"When you mention that Callum placed something hard where it shouldn't be, can you tell me specifically where he put it?",1
"Did it hurt you more in your private parts or somewhere else?",1
"When your mom picked you up, did you share what happened with her, even though you were told not to tell anyone?",1
"Is it true that something harmful occurred when you were with your brother?",2
"What would you like to discuss with me today?",0
"Could you share with me everything you remember about your stepdad?",0
"Please share everything you can about Stephen.",0
"Who are the people you mean when you say us?",1
"Were it just you and your mum, or was Stephen there too?",1
"Can you describe in detail the kind of games he engages in during bath time?",0
"Could you describe to me all the details about the tickling game?",0
"Was everything alright when you were with your brother?",2
"Does he act like Mr. Tickles in a certain way?",1
